original_index,display_index,text_path,audio_path,status
654,654,./38060 - Text/Chapter_0654_display_654.txt,./38060 - Audio/Chapter_0654_display_654.mp3,queued
655,655,./38060 - Text/Chapter_0655_display_655.txt,./38060 - Audio/Chapter_0655_display_655.mp3,queued
656,656,./38060 - Text/Chapter_0656_display_656.txt,./38060 - Audio/Chapter_0656_display_656.mp3,queued
657,657,./38060 - Text/Chapter_0657_display_657.txt,./38060 - Audio/Chapter_0657_display_657.mp3,queued
658,658,./38060 - Text/Chapter_0658_display_658.txt,./38060 - Audio/Chapter_0658_display_658.mp3,queued
659,659,./38060 - Text/Chapter_0659_display_659.txt,./38060 - Audio/Chapter_0659_display_659.mp3,queued
660,660,./38060 - Text/Chapter_0660_display_660.txt,./38060 - Audio/Chapter_0660_display_660.mp3,queued
661,661,./38060 - Text/Chapter_0661_display_661.txt,./38060 - Audio/Chapter_0661_display_661.mp3,queued
662,662,./38060 - Text/Chapter_0662_display_662.txt,./38060 - Audio/Chapter_0662_display_662.mp3,queued
663,663,./38060 - Text/Chapter_0663_display_663.txt,./38060 - Audio/Chapter_0663_display_663.mp3,queued
664,664,./38060 - Text/Chapter_0664_display_664.txt,./38060 - Audio/Chapter_0664_display_664.mp3,queued
665,665,./38060 - Text/Chapter_0665_display_665.txt,./38060 - Audio/Chapter_0665_display_665.mp3,queued
666,666,./38060 - Text/Chapter_0666_display_666.txt,./38060 - Audio/Chapter_0666_display_666.mp3,queued
667,667,./38060 - Text/Chapter_0667_display_667.txt,./38060 - Audio/Chapter_0667_display_667.mp3,queued
668,668,./38060 - Text/Chapter_0668_display_668.txt,./38060 - Audio/Chapter_0668_display_668.mp3,queued
669,669,./38060 - Text/Chapter_0669_display_669.txt,./38060 - Audio/Chapter_0669_display_669.mp3,queued
670,670,./38060 - Text/Chapter_0670_display_670.txt,./38060 - Audio/Chapter_0670_display_670.mp3,queued
671,671,./38060 - Text/Chapter_0671_display_671.txt,./38060 - Audio/Chapter_0671_display_671.mp3,queued
672,672,./38060 - Text/Chapter_0672_display_672.txt,./38060 - Audio/Chapter_0672_display_672.mp3,queued
673,673,./38060 - Text/Chapter_0673_display_673.txt,./38060 - Audio/Chapter_0673_display_673.mp3,queued
674,674,./38060 - Text/Chapter_0674_display_674.txt,./38060 - Audio/Chapter_0674_display_674.mp3,queued
675,675,./38060 - Text/Chapter_0675_display_675.txt,./38060 - Audio/Chapter_0675_display_675.mp3,queued
676,676,./38060 - Text/Chapter_0676_display_676.txt,./38060 - Audio/Chapter_0676_display_676.mp3,queued
677,677,./38060 - Text/Chapter_0677_display_677.txt,./38060 - Audio/Chapter_0677_display_677.mp3,queued
678,678,./38060 - Text/Chapter_0678_display_678.txt,./38060 - Audio/Chapter_0678_display_678.mp3,queued
679,679,./38060 - Text/Chapter_0679_display_679.txt,./38060 - Audio/Chapter_0679_display_679.mp3,queued
680,680,./38060 - Text/Chapter_0680_display_680.txt,./38060 - Audio/Chapter_0680_display_680.mp3,queued
681,681,./38060 - Text/Chapter_0681_display_681.txt,./38060 - Audio/Chapter_0681_display_681.mp3,queued
682,682,./38060 - Text/Chapter_0682_display_682.txt,./38060 - Audio/Chapter_0682_display_682.mp3,queued
683,683,./38060 - Text/Chapter_0683_display_683.txt,./38060 - Audio/Chapter_0683_display_683.mp3,queued
684,684,./38060 - Text/Chapter_0684_display_684.txt,./38060 - Audio/Chapter_0684_display_684.mp3,queued
685,685,./38060 - Text/Chapter_0685_display_685.txt,./38060 - Audio/Chapter_0685_display_685.mp3,queued
686,686,./38060 - Text/Chapter_0686_display_686.txt,./38060 - Audio/Chapter_0686_display_686.mp3,queued
687,687,./38060 - Text/Chapter_0687_display_687.txt,./38060 - Audio/Chapter_0687_display_687.mp3,queued
688,688,./38060 - Text/Chapter_0688_display_688.txt,./38060 - Audio/Chapter_0688_display_688.mp3,queued
689,689,./38060 - Text/Chapter_0689_display_689.txt,./38060 - Audio/Chapter_0689_display_689.mp3,queued
690,690,./38060 - Text/Chapter_0690_display_690.txt,./38060 - Audio/Chapter_0690_display_690.mp3,queued
691,691,./38060 - Text/Chapter_0691_display_691.txt,./38060 - Audio/Chapter_0691_display_691.mp3,queued
692,692,./38060 - Text/Chapter_0692_display_692.txt,./38060 - Audio/Chapter_0692_display_692.mp3,queued
693,693,./38060 - Text/Chapter_0693_display_693.txt,./38060 - Audio/Chapter_0693_display_693.mp3,queued
694,694,./38060 - Text/Chapter_0694_display_694.txt,./38060 - Audio/Chapter_0694_display_694.mp3,queued
695,695,./38060 - Text/Chapter_0695_display_695.txt,./38060 - Audio/Chapter_0695_display_695.mp3,queued
696,696,./38060 - Text/Chapter_0696_display_696.txt,./38060 - Audio/Chapter_0696_display_696.mp3,queued
697,697,./38060 - Text/Chapter_0697_display_697.txt,./38060 - Audio/Chapter_0697_display_697.mp3,queued
698,698,./38060 - Text/Chapter_0698_display_698.txt,./38060 - Audio/Chapter_0698_display_698.mp3,queued
699,699,./38060 - Text/Chapter_0699_display_699.txt,./38060 - Audio/Chapter_0699_display_699.mp3,queued
700,700,./38060 - Text/Chapter_0700_display_700.txt,./38060 - Audio/Chapter_0700_display_700.mp3,queued
