original_index,display_index,text_path,audio_path,status
454,449,./17299 - Text/Chapter_0454_display_449.txt,./17299 - Audio/Chapter_0454_display_449.mp3,queued
455,450,./17299 - Text/Chapter_0455_display_450.txt,./17299 - Audio/Chapter_0455_display_450.mp3,queued
456,451,./17299 - Text/Chapter_0456_display_451.txt,./17299 - Audio/Chapter_0456_display_451.mp3,queued
457,452,./17299 - Text/Chapter_0457_display_452.txt,./17299 - Audio/Chapter_0457_display_452.mp3,queued
458,453,./17299 - Text/Chapter_0458_display_453.txt,./17299 - Audio/Chapter_0458_display_453.mp3,queued
459,454,./17299 - Text/Chapter_0459_display_454.txt,./17299 - Audio/Chapter_0459_display_454.mp3,queued
460,455,./17299 - Text/Chapter_0460_display_455.txt,./17299 - Audio/Chapter_0460_display_455.mp3,queued
461,456,./17299 - Text/Chapter_0461_display_456.txt,./17299 - Audio/Chapter_0461_display_456.mp3,queued
462,457,./17299 - Text/Chapter_0462_display_457.txt,./17299 - Audio/Chapter_0462_display_457.mp3,queued
463,458,./17299 - Text/Chapter_0463_display_458.txt,./17299 - Audio/Chapter_0463_display_458.mp3,queued
464,459,./17299 - Text/Chapter_0464_display_459.txt,./17299 - Audio/Chapter_0464_display_459.mp3,queued
465,460,./17299 - Text/Chapter_0465_display_460.txt,./17299 - Audio/Chapter_0465_display_460.mp3,queued
466,461,./17299 - Text/Chapter_0466_display_461.txt,./17299 - Audio/Chapter_0466_display_461.mp3,queued
467,462,./17299 - Text/Chapter_0467_display_462.txt,./17299 - Audio/Chapter_0467_display_462.mp3,queued
468,463,./17299 - Text/Chapter_0468_display_463.txt,./17299 - Audio/Chapter_0468_display_463.mp3,queued
469,464,./17299 - Text/Chapter_0469_display_464.txt,./17299 - Audio/Chapter_0469_display_464.mp3,queued
470,465,./17299 - Text/Chapter_0470_display_465.txt,./17299 - Audio/Chapter_0470_display_465.mp3,queued
471,466,./17299 - Text/Chapter_0471_display_466.txt,./17299 - Audio/Chapter_0471_display_466.mp3,queued
472,467,./17299 - Text/Chapter_0472_display_467.txt,./17299 - Audio/Chapter_0472_display_467.mp3,queued
473,468,./17299 - Text/Chapter_0473_display_468.txt,./17299 - Audio/Chapter_0473_display_468.mp3,queued
474,469,./17299 - Text/Chapter_0474_display_469.txt,./17299 - Audio/Chapter_0474_display_469.mp3,queued
475,470,./17299 - Text/Chapter_0475_display_470.txt,./17299 - Audio/Chapter_0475_display_470.mp3,queued
476,471,./17299 - Text/Chapter_0476_display_471.txt,./17299 - Audio/Chapter_0476_display_471.mp3,queued
477,472,./17299 - Text/Chapter_0477_display_472.txt,./17299 - Audio/Chapter_0477_display_472.mp3,queued
478,473,./17299 - Text/Chapter_0478_display_473.txt,./17299 - Audio/Chapter_0478_display_473.mp3,queued
479,474,./17299 - Text/Chapter_0479_display_474.txt,./17299 - Audio/Chapter_0479_display_474.mp3,queued
480,475,./17299 - Text/Chapter_0480_display_475.txt,./17299 - Audio/Chapter_0480_display_475.mp3,queued
481,476,./17299 - Text/Chapter_0481_display_476.txt,./17299 - Audio/Chapter_0481_display_476.mp3,queued
482,477,./17299 - Text/Chapter_0482_display_477.txt,./17299 - Audio/Chapter_0482_display_477.mp3,queued
483,478,./17299 - Text/Chapter_0483_display_478.txt,./17299 - Audio/Chapter_0483_display_478.mp3,queued
484,479,./17299 - Text/Chapter_0484_display_479.txt,./17299 - Audio/Chapter_0484_display_479.mp3,queued
485,480,./17299 - Text/Chapter_0485_display_480.txt,./17299 - Audio/Chapter_0485_display_480.mp3,queued
486,481,./17299 - Text/Chapter_0486_display_481.txt,./17299 - Audio/Chapter_0486_display_481.mp3,queued
487,482,./17299 - Text/Chapter_0487_display_482.txt,./17299 - Audio/Chapter_0487_display_482.mp3,queued
488,483,./17299 - Text/Chapter_0488_display_483.txt,./17299 - Audio/Chapter_0488_display_483.mp3,queued
489,484,./17299 - Text/Chapter_0489_display_484.txt,./17299 - Audio/Chapter_0489_display_484.mp3,queued
490,485,./17299 - Text/Chapter_0490_display_485.txt,./17299 - Audio/Chapter_0490_display_485.mp3,queued
491,486,./17299 - Text/Chapter_0491_display_486.txt,./17299 - Audio/Chapter_0491_display_486.mp3,queued
492,487,./17299 - Text/Chapter_0492_display_487.txt,./17299 - Audio/Chapter_0492_display_487.mp3,queued
493,488,./17299 - Text/Chapter_0493_display_488.txt,./17299 - Audio/Chapter_0493_display_488.mp3,queued
494,489,./17299 - Text/Chapter_0494_display_489.txt,./17299 - Audio/Chapter_0494_display_489.mp3,queued
495,490,./17299 - Text/Chapter_0495_display_490.txt,./17299 - Audio/Chapter_0495_display_490.mp3,queued
496,491,./17299 - Text/Chapter_0496_display_491.txt,./17299 - Audio/Chapter_0496_display_491.mp3,queued
497,492,./17299 - Text/Chapter_0497_display_492.txt,./17299 - Audio/Chapter_0497_display_492.mp3,queued
498,493,./17299 - Text/Chapter_0498_display_493.txt,./17299 - Audio/Chapter_0498_display_493.mp3,queued
499,494,./17299 - Text/Chapter_0499_display_494.txt,./17299 - Audio/Chapter_0499_display_494.mp3,queued
500,495,./17299 - Text/Chapter_0500_display_495.txt,./17299 - Audio/Chapter_0500_display_495.mp3,queued
